user_id,recomendations
1977,"[1133018, 951590, 6533889, 6533765, 965766]"
1978,"[1082185, 1029743, 6534178, 1058997, 995785]"
1979,"[1082185, 995242, 1029743, 1133018, 1106523]"
1980,"[6534178, 995242, 8090537, 976199, 981760]"
1981,"[1070820, 845208, 1126899, 860776, 5978656]"
1982,"[1082185, 995785, 6533889, 979707, 962568]"
1983,"[1029743, 862349, 5569230, 981760, 961554]"
1984,"[1082185, 6534178, 1029743, 995242, 883404]"
1985,"[1082185, 5569230, 951590, 840361, 1106523]"
1986,"[995242, 1133018, 962229, 5568378, 1096036]"
1987,"[1082185, 6534178, 1029743, 995242, 883404]"
1988,"[6534178, 8090537, 923746, 1106523, 849843]"
1989,"[1082185, 6534178, 834484, 820165, 878996]"
1990,"[1082185, 6534178, 1029743, 995785, 840361]"
1991,"[6534178, 995242, 6533765, 5569230, 882441]"
1992,"[1082185, 923746, 1022003, 1050229, 1041259]"
1993,"[6534178, 883404, 1133018, 860776, 1018740]"
1994,"[862349, 849843, 1070820, 5568378, 981760]"
1995,"[1082185, 1029743, 995242, 923746, 1133018]"
1996,"[1058997, 8090521, 1070820, 5569230, 981760]"
1997,"[6534178, 995785, 976199, 862349, 1058997]"
1998,"[883404, 1133018, 1106523, 5592931, 908531]"
1999,"[1082185, 995242, 896369, 849843, 1055863]"
2000,"[1029743, 8090537, 995242, 862349, 962229]"
2001,"[1082185, 951590, 1070820, 1126899, 6534166]"
2002,"[1082185, 1029743, 1133018, 1106523, 5568378]"
2003,"[1082185, 1058997, 1022003, 840361, 5569471]"
2004,"[995242, 951590, 5978656, 5568378, 860776]"
2005,"[849843, 951590, 995785, 1096036, 1068719]"
2006,"[1082185, 995242, 923746, 1133018, 1106523]"
2007,"[1082185, 6534178, 981760, 1106523, 883404]"
2008,"[995242, 981760, 1058997, 1126899, 913210]"
2009,"[1082185, 6534178, 1029743, 995242, 883404]"
2010,"[883404, 1133018, 965766, 908531, 5585510]"
2011,"[953476, 5569471, 1065593, 961554, 1005186]"
2012,"[6534178, 1133018, 1106523, 1132770, 5978656]"
2013,"[849843, 1058997, 862349, 1075368, 1028816]"
2014,"[1082185, 857849, 1133018, 1106523, 995785]"
2015,"[1082185, 1029743, 883404, 940947, 981760]"
2016,"[1133018, 1132770, 976998, 1065593, 1005186]"
2017,"[1082185, 6534178, 840361, 883404, 1070820]"
2018,"[1082185, 1106523, 1028816, 849843, 880150]"
2019,"[1029743, 995242, 883404, 849843, 953476]"
2020,"[1082185, 1029743, 860776, 933835, 1132771]"
2021,"[951590, 981760, 995785, 844179, 1044078]"
2022,"[1082185, 6534178, 1029743, 995242, 951590]"
2023,"[962229, 860776, 5978656, 994928, 826249]"
2024,"[1082185, 6534178, 951590, 979707, 961554]"
2025,"[6534178, 1029743, 940947, 1106523, 833025]"
2026,"[923746, 833025, 913210, 1096036, 994928]"
2027,"[995242, 849843, 995785, 834484, 994928]"
2028,"[1029743, 995242, 951590, 962229, 5569230]"
2029,"[1082185, 1133018, 962229, 965766, 1028816]"
2030,"[995242, 1029743, 995785, 840361, 1056509]"
2031,"[1133018, 1106523, 849843, 953476, 981760]"
2032,"[6534178, 883404, 862349, 1058997, 1070820]"
2033,"[1029743, 995242, 6534166, 995785, 981760]"
2034,"[1082185, 6534178, 1058997, 995785, 903325]"
2035,"[995242, 1133018, 849843, 1023958, 878996]"
2036,"[1082185, 1029743, 1106523, 1126899, 961554]"
2037,"[1082185, 1029743, 849843, 1070820, 833025]"
2038,"[1029743, 6534178, 8090537, 923746, 849843]"
2039,"[1082185, 1133018, 849843, 8090521, 908531]"
2040,"[995242, 1029743, 6534178, 1106523, 5592931]"
2041,"[6534178, 979707, 923746, 840361, 962568]"
2042,"[1082185, 1029743, 923746, 903325, 1126899]"
2043,"[849843, 951590, 908531, 840361, 1065593]"
2044,"[1029743, 862349, 995785, 1126899, 844179]"
2045,"[6534178, 6034857, 999971, 5978656, 1037863]"
2046,"[995242, 8090521, 1070820, 5569230, 1053690]"
2047,"[1082185, 6534178, 8090537, 1106523, 6534166]"
2048,"[6534178, 8090537, 1133018, 1106523, 962229]"
2049,"[976199, 1056509, 981760, 1071939, 826249]"
2050,"[6534178, 951590, 923746, 5569230, 1096036]"
2051,"[6534178, 1133018, 951590, 908531, 1096036]"
2052,"[1082185, 6534178, 1029743, 995242, 1133018]"
2053,"[1082185, 995242, 8090537, 1029743, 849843]"
2054,"[995242, 862349, 923746, 896369, 849843]"
2055,"[6534178, 1133018, 1022003, 1038217, 976998]"
2056,"[1029743, 1133018, 962229, 1106523, 8090521]"
2057,"[1082185, 6534178, 862349, 849843, 1070820]"
2058,"[1082185, 961554, 903325, 1022254, 6034857]"
2059,"[1058997, 849843, 5569230, 908531, 1126899]"
2060,"[1029743, 8090537, 849843, 8090521, 5569230]"
2061,"[1082185, 1133018, 962568, 1048462, 1076056]"
2062,"[1029743, 995242, 883404, 857849, 1133018]"
2063,"[1082185, 862349, 1022254, 981760, 1005186]"
2064,"[995242, 862349, 1005186, 1075368, 1028816]"
2065,"[1029743, 995242, 8090537, 883404, 1055646]"
2066,"[1029743, 8090537, 1106523, 8090521, 981760]"
2067,"[1082185, 995242, 1022003, 849843, 1038217]"
2068,"[1082185, 862349, 1070820, 961554, 1022003]"
2069,"[1106523, 1133018, 965766, 981760, 840361]"
2070,"[995242, 908531, 1058997, 994928, 1080414]"
2071,"[979707, 999971, 1053690, 1062966, 1044078]"
2072,"[862349, 849843, 1070820, 995785, 5592931]"
2073,"[6534178, 883404, 1133018, 962229, 833025]"
2074,"[1106523, 1133018, 8090521, 962229, 908531]"
2075,"[995242, 1029743, 6534178, 883404, 840361]"
2076,"[1082185, 6534178, 995242, 981760, 1058997]"
2077,"[1082185, 1106523, 923746, 840361, 6534166]"
2078,"[1082185, 6534178, 1029743, 1106523, 8090521]"
2079,"[1082185, 923746, 1106523, 1028816, 951590]"
2080,"[1082185, 1106523, 1133018, 8090521, 981760]"
2081,"[883404, 1133018, 1106523, 927191, 1033615]"
2082,"[6534178, 995242, 1029743, 961554, 994928]"
2083,"[1082185, 6534178, 862349, 981760, 1070820]"
2084,"[1082185, 862349, 981760, 6534166, 1070820]"
2085,"[6534178, 1029743, 962229, 860776, 1101010]"
2086,"[903325, 5978656, 834484, 860776, 1037863]"
2087,"[6534178, 840361, 5569230, 1058997, 903325]"
2088,"[1082185, 995242, 1029743, 840361, 962568]"
2089,"[1082185, 6534178, 1029743, 995242, 883404]"
2090,"[6534178, 995242, 883404, 923746, 826249]"
2091,"[1082185, 995242, 1096036, 1048462, 1037863]"
2092,"[6534178, 8090537, 923746, 8090521, 962229]"
2093,"[1029743, 6534178, 8090537, 8090521, 5569230]"
2094,"[1082185, 862349, 1070820, 844179, 961554]"
2095,"[6534178, 1133018, 951590, 1106523, 6533765]"
2096,"[883404, 1133018, 1106523, 849843, 962568]"
2097,"[1029743, 6534178, 1106523, 1133018, 962229]"
2098,"[1082185, 995242, 840361, 5569471, 1028816]"
2099,"[1029743, 6534178, 995242, 962229, 6533765]"
2100,"[1082185, 1022003, 1133018, 1106523, 860776]"
2101,"[1029743, 849843, 981760, 1070820, 1101010]"
2102,"[1082185, 995242, 951590, 5569230, 940947]"
2103,"[1082185, 962568, 1022254, 1137688, 893501]"
2104,"[6534178, 995242, 862349, 1133018, 1058997]"
2105,"[923746, 1133018, 1106523, 981760, 965766]"
2106,"[1082185, 6534178, 1058997, 6534166, 1126899]"
2107,"[1082185, 995242, 1029743, 862349, 849843]"
2108,"[1029743, 995242, 923746, 1133018, 1106523]"
2109,"[883404, 923746, 1106523, 1096036, 981760]"
2110,"[1082185, 1029743, 995242, 6534166, 1106523]"
2111,"[6534178, 1058997, 1126899, 908531, 890610]"
2112,"[1082185, 1029743, 995785, 844179, 903325]"
2113,"[862349, 8090521, 849843, 5568378, 1092026]"
2114,"[1082185, 878996, 1005186, 986912, 1077555]"
2115,"[1082185, 6534178, 862349, 883404, 1070820]"
2116,"[1082185, 6534178, 981760, 862349, 1070820]"
2117,"[1082185, 1133018, 820165, 5978656, 994928]"
2118,"[1029743, 995242, 940947, 923746, 1058997]"
2119,"[1082185, 1029743, 840361, 962568, 961554]"
2120,"[1082185, 6534178, 1029743, 995242, 883404]"
2121,"[1082185, 6534178, 995242, 862349, 1058997]"
2122,"[6534178, 1133018, 1106523, 951590, 845208]"
2123,"[995242, 840361, 5569230, 883404, 908531]"
2124,"[1082185, 6534178, 840361, 1133018, 1106523]"
2125,"[1082185, 6534178, 1029743, 995242, 940947]"
2126,"[1082185, 1028816, 824005, 6034857, 868764]"
2127,"[1029743, 6534178, 962229, 5568378, 1126899]"
2128,"[6534178, 1029743, 1106523, 981760, 882441]"
2129,"[1082185, 995242, 1029743, 995785, 883404]"
2130,"[1082185, 899624, 1133018, 1106523, 903325]"
2131,"[1029743, 5569230, 1022254, 965766, 5569471]"
2132,"[990797, 995242, 849843, 1133018, 1022254]"
2133,"[1082185, 6534178, 840361, 883404, 1058997]"
2134,"[1082185, 951590, 995785, 1106523, 1133018]"
2135,"[883404, 849843, 1028816, 1041259, 834484]"
2136,"[1082185, 1058997, 981760, 834484, 878996]"
2137,"[6534178, 995242, 883404, 5585510, 840361]"
2138,"[1029743, 995242, 862349, 1092026, 1053690]"
2139,"[1029743, 6534178, 995242, 5978656, 1005186]"
2140,"[995242, 862349, 1070820, 962568, 5978656]"
2141,"[1082185, 951590, 1070820, 5569327, 862349]"
2142,"[1082185, 1029743, 883404, 1022003, 1058997]"
2143,"[883404, 1133018, 1106523, 849843, 908531]"
2144,"[1029743, 5568378, 903325, 834484, 961554]"
2145,"[1082185, 6534178, 1058997, 1133018, 849843]"
2146,"[1029743, 995242, 1106523, 908531, 5978656]"
2147,"[1082185, 840361, 1133018, 1096036, 1106523]"
2148,"[1082185, 1133018, 951590, 981760, 1106523]"
2149,"[1082185, 6534178, 923746, 1133018, 1106523]"
2150,"[1082185, 1029743, 6534178, 883404, 1133018]"
2151,"[1082185, 1029743, 1133018, 849843, 1065593]"
2152,"[1082185, 6534178, 1029743, 995242, 1055646]"
2153,"[1029743, 995242, 923746, 5592931, 1092026]"
2154,"[1082185, 1133018, 883404, 1106523, 849843]"
2155,"[923746, 981760, 1028816, 5585510, 999971]"
2156,"[6534178, 995242, 8090537, 1029743, 1022254]"
2157,"[1082185, 8090537, 1133018, 1106523, 8090521]"
2158,"[6534178, 862349, 995785, 981760, 6533765]"
2159,"[6534178, 8090537, 979707, 1133018, 849843]"
2160,"[1082185, 874972, 1022254, 903325, 5978656]"
2161,"[951590, 1126899, 5569230, 961554, 826249]"
2162,"[1082185, 6534178, 1029743, 995242, 1133018]"
2163,"[1082185, 1029743, 995242, 6534178, 862349]"
2164,"[923746, 1133018, 1106523, 849843, 833025]"
2165,"[883404, 1132770, 1075368, 1065593, 1053690]"
2166,"[1082185, 6534178, 1029743, 995242, 883404]"
2167,"[1082185, 1106523, 849843, 908531, 1096036]"
2168,"[1082185, 8090521, 995785, 999971, 1039156]"
2169,"[857849, 1133018, 849843, 1126899, 860776]"
2170,"[995242, 1029743, 8090537, 883404, 8090521]"
2171,"[951590, 1133018, 5978656, 1050229, 826249]"
2172,"[1082185, 1029743, 951590, 962568, 860776]"
2173,"[883404, 923746, 951590, 913210, 1132771]"
2174,"[862349, 1058997, 882441, 1075368, 1126899]"
2175,"[1082185, 1133018, 995785, 824005, 840361]"
2176,"[883404, 1133018, 1106523, 833025, 1056509]"
2177,"[1082185, 899624, 979707, 871756, 923746]"
2178,"[6534178, 1029743, 923746, 1058997, 1070820]"
2179,"[6534178, 979707, 1132771, 962229, 824005]"
2180,"[1133018, 1106523, 849843, 951590, 995785]"
2181,"[1082185, 5569230, 914190, 5569471, 860776]"
2182,"[1029743, 1106523, 8090521, 882441, 1092026]"
2183,"[1082185, 6534178, 1029743, 995242, 981760]"
2184,"[6534178, 8090521, 951590, 1106523, 1092026]"
2185,"[1082185, 8090521, 6534166, 874972, 961554]"
2186,"[1082185, 951590, 8090521, 899624, 1133018]"
2187,"[995242, 862349, 833025, 845208, 908531]"
2188,"[1082185, 6534178, 1133018, 1106523, 908531]"
2189,"[1082185, 6534178, 1029743, 5569230, 913210]"
2190,"[6534178, 1133018, 1106523, 962229, 908531]"
2191,"[995242, 981760, 1050229, 883932, 994928]"
2192,"[1082185, 1029743, 6534178, 1106523, 5569230]"
2193,"[1082185, 6534178, 8090537, 862349, 962568]"
2194,"[1082185, 6534178, 995242, 8090537, 995785]"
2195,"[1082185, 995242, 6534178, 1058997, 981760]"
2196,"[1082185, 995242, 981760, 849843, 5569230]"
2197,"[1133018, 8090521, 951590, 5569230, 981760]"
2198,"[6534178, 995242, 862349, 883404, 844179]"
2199,"[1082185, 6534178, 1029743, 995242, 962568]"
2200,"[1082185, 6534178, 995785, 8090521, 981760]"
2201,"[1082185, 6534178, 1029743, 995242, 883404]"
2202,"[1082185, 6534178, 835098, 859075, 834484]"
2203,"[1082185, 6534178, 1029743, 995242, 981760]"
2204,"[1082185, 6534178, 951590, 5592931, 6533765]"
2205,"[1082185, 6534178, 1029743, 995242, 1003188]"
2206,"[1029743, 951590, 981760, 840361, 868764]"
2207,"[995242, 1133018, 849843, 5978656, 1124729]"
2208,"[995785, 951590, 981760, 5569230, 1133018]"
2209,"[1082185, 1029743, 995242, 981760, 6534166]"
2210,"[1029743, 962229, 965766, 5585510, 1124729]"
2211,"[1082185, 862349, 1058997, 1070820, 6533889]"
2212,"[1082185, 1029743, 6534178, 995242, 883404]"
2213,"[1106523, 1070820, 995785, 1126899, 860776]"
2214,"[1082185, 1029743, 6534178, 990797, 840361]"
2215,"[1133018, 1106523, 995785, 981760, 1075368]"
2216,"[1106523, 849843, 1070820, 5569471, 903325]"
2217,"[6534178, 923746, 8090521, 862349, 840361]"
2218,"[899624, 938700, 1096036, 903325, 6034857]"
2219,"[1082185, 6534178, 1029743, 995242, 896369]"
2220,"[1082185, 6534178, 874972, 5978656, 880150]"
2221,"[1082185, 862349, 1058997, 849843, 890610]"
2222,"[995242, 951590, 5569230, 1056509, 981760]"
2223,"[1133018, 5568378, 5978656, 1053690, 893501]"
2224,"[995242, 1029743, 862349, 1070820, 849843]"
2225,"[862349, 1058997, 1070820, 5569471, 1126899]"
2226,"[1082185, 6534178, 1058997, 1106523, 1056509]"
2227,"[1029743, 995242, 883404, 962229, 5569230]"
2228,"[6534178, 883404, 923746, 1133018, 1106523]"
2229,"[1082185, 862349, 1058997, 981760, 1070820]"
2230,"[1082185, 995242, 862349, 1058997, 8090521]"
2231,"[1082185, 995785, 981760, 970030, 5978656]"
2232,"[883404, 890610, 908531, 1092026, 1038217]"
2233,"[1082185, 6534178, 995785, 1058997, 834484]"
2234,"[1082185, 6534178, 1133018, 1022254, 5978656]"
2235,"[951590, 6533889, 976199, 6534166, 844179]"
2236,"[6534178, 1092026, 882441, 1053690, 1005186]"
2237,"[1082185, 6534178, 995785, 961554, 1058997]"
2238,"[1082185, 1029743, 883404, 1133018, 849843]"
2239,"[1029743, 6534178, 995242, 8090537, 908531]"
2240,"[1106523, 1022003, 951590, 5569230, 5568378]"
2241,"[1082185, 1029743, 995242, 923746, 849843]"
2242,"[995242, 1058997, 951590, 5569230, 1070015]"
2243,"[1029743, 995242, 1013321, 840361, 938700]"
2244,"[1029743, 995242, 883404, 962229, 5568378]"
2245,"[1082185, 6534178, 1133018, 849843, 995785]"
2246,"[903325, 1126899, 6034857, 1053690, 961554]"
2247,"[883404, 1106523, 1133018, 1022254, 995785]"
2248,"[883404, 995785, 1126899, 883932, 1065593]"
2249,"[8090537, 5569471, 860776, 1065593, 1071939]"
2250,"[995242, 1029743, 6534178, 849843, 883404]"
2251,"[995242, 883404, 1106523, 5568378, 878996]"
2252,"[6534178, 995242, 1029743, 981760, 1133018]"
2253,"[6534178, 1058997, 1133018, 849843, 908531]"
2254,"[1029743, 995242, 1106523, 923746, 962568]"
2255,"[1029743, 923746, 6534166, 845208, 1033615]"
2256,"[8090537, 1070820, 962568, 840361, 914190]"
2257,"[1082185, 1029743, 995242, 1133018, 1106523]"
2258,"[1029743, 849843, 1126899, 1028816, 903325]"
2259,"[1082185, 6534178, 1029743, 995242, 883404]"
2260,"[6534178, 1029743, 995242, 8090521, 951590]"
2261,"[1082185, 6534178, 1106523, 951590, 995785]"
2262,"[1082185, 862349, 849843, 1096036, 882441]"
2263,"[1082185, 995242, 849843, 908531, 976998]"
2264,"[1082185, 840361, 903325, 961554, 860776]"
2265,"[1082185, 6534178, 1029743, 995242, 862349]"
2266,"[1082185, 6534178, 862349, 903325, 834484]"
2267,"[6534178, 849843, 1058997, 913210, 824005]"
2268,"[995242, 874972, 849843, 981760, 1065593]"
2269,"[1082185, 951590, 899624, 995785, 5569230]"
2270,"[1082185, 995242, 857849, 951590, 953476]"
2271,"[1082185, 995242, 1058997, 962229, 908531]"
2272,"[1082185, 1133018, 940947, 914190, 5978656]"
2273,"[1082185, 1029743, 995242, 923746, 981760]"
2274,"[1082185, 1106523, 951590, 1028816, 1101010]"
2275,"[995242, 883404, 844179, 1026118, 1053690]"
2276,"[1082185, 849843, 951590, 995785, 908531]"
2277,"[1133018, 1106523, 953476, 1132770, 1096036]"
2278,"[862349, 1058997, 1070820, 995785, 834484]"
2279,"[8090537, 883404, 1133018, 868764, 1065593]"
2280,"[1082185, 6534178, 951590, 5569230, 862349]"
2281,"[1082185, 970030, 1058997, 913210, 6034857]"
2282,"[862349, 1070820, 995785, 860776, 903325]"
2283,"[1082185, 6534178, 883404, 1106523, 1070820]"
2284,"[1082185, 6533889, 981760, 903325, 1070820]"
2285,"[6534178, 970030, 1058997, 995785, 903325]"
2286,"[979707, 1070820, 824005, 903325, 860776]"
2287,"[1082185, 1029743, 923746, 1058997, 1132771]"
2288,"[1058997, 1070820, 1126899, 5978656, 826249]"
2289,"[1029743, 995242, 883404, 860776, 834484]"
2290,"[1029743, 1092026, 826249, 844165, 1080414]"
2291,"[1082185, 1029743, 6534178, 995242, 1065593]"
2292,"[995242, 1029743, 6534178, 883404, 1132770]"
2293,"[1082185, 6534178, 1070820, 1126899, 834484]"
2294,"[1082185, 6534178, 1029743, 923746, 1106523]"
2295,"[995785, 981760, 1133018, 1106523, 834484]"
2296,"[1029743, 981760, 883404, 938700, 933835]"
2297,"[1082185, 1106523, 849843, 1041259, 1062966]"
2298,"[995242, 871756, 923746, 1133018, 1106523]"
2299,"[1082185, 995785, 1065593, 1041259, 1026118]"
2300,"[1082185, 995242, 1029743, 840361, 953476]"
2301,"[1029743, 6534178, 883404, 8090521, 908531]"
2302,"[995242, 1029743, 951590, 995785, 961554]"
2303,"[1082185, 1029743, 1133018, 5569230, 908531]"
2304,"[1029743, 995242, 5978656, 1065593, 1124729]"
2305,"[1082185, 995242, 1029743, 840361, 908531]"
2306,"[1082185, 6534178, 1029743, 995242, 883404]"
2307,"[1082185, 6534178, 995242, 883404, 849843]"
2308,"[1029743, 862349, 923746, 903325, 834484]"
2309,"[1003188, 1055646, 896369, 1106523, 951590]"
2310,"[995242, 1132770, 951590, 1070015, 1101173]"
2311,"[1029743, 6534178, 883404, 849843, 962229]"
2312,"[840361, 862349, 903325, 1070820, 6034857]"
2313,"[1082185, 6534178, 1029743, 995242, 999971]"
2314,"[995785, 923746, 840361, 962568, 1058997]"
2315,"[1082185, 6534178, 1029743, 995242, 883404]"
2316,"[1082185, 951590, 1070820, 995785, 5569327]"
2317,"[1082185, 995242, 1029743, 860776, 834484]"
2318,"[6534178, 1106523, 923746, 1133018, 951590]"
2319,"[1082185, 1029743, 1022003, 962229, 5569230]"
2320,"[1082185, 995242, 995785, 1101010, 1005186]"
2321,"[1029743, 1022003, 5569230, 909714, 6034857]"
2322,"[1082185, 6533889, 840361, 6534166, 909714]"
2323,"[1082185, 995242, 6534178, 990797, 909714]"
2324,"[1082185, 995242, 1029743, 961554, 909714]"
2325,"[1082185, 6534178, 1029743, 995242, 1106523]"
2326,"[995242, 883404, 938700, 981760, 1048462]"
2327,"[6534178, 883404, 857849, 1133018, 908531]"
2328,"[1082185, 951590, 5569230, 981760, 1106523]"
2329,"[1082185, 1029743, 995242, 951590, 1132770]"
2330,"[1082185, 6534178, 1133018, 1106523, 1070820]"
2331,"[6534178, 995242, 1029743, 840361, 862349]"
2332,"[1082185, 6534178, 1029743, 995242, 1106523]"
2333,"[1082185, 1029743, 862349, 923746, 908531]"
2334,"[1029743, 951590, 5568378, 953476, 1075368]"
2335,"[1082185, 1029743, 995242, 1133018, 908531]"
2336,"[1029743, 1106523, 833025, 5568378, 5569471]"
2337,"[1082185, 1133018, 1106523, 834484, 999971]"
2338,"[1082185, 1106523, 1058997, 981760, 1137688]"
2339,"[1106523, 962229, 845208, 824005, 5585510]"
2340,"[6534178, 883404, 1133018, 1106523, 8090521]"
2341,"[1133018, 1106523, 833025, 5569471, 1065593]"
2342,"[6534178, 995242, 1029743, 840361, 883404]"
2343,"[6534178, 995242, 1029743, 1092026, 1133018]"
2344,"[6534178, 8090537, 923746, 1133018, 962568]"
2345,"[1029743, 995242, 1106523, 951590, 962229]"
2346,"[1029743, 1055646, 923746, 962568, 981760]"
2347,"[1082185, 6534178, 1029743, 995242, 8090521]"
2348,"[1082185, 1029743, 6534178, 995242, 1106523]"
2349,"[1082185, 6534178, 862349, 1070820, 962229]"
2350,"[1029743, 6534178, 995242, 883404, 951590]"
2351,"[6534178, 995242, 981760, 903325, 845208]"
2352,"[1082185, 1133018, 981760, 965766, 5569471]"
2353,"[1082185, 1133018, 1056509, 5569230, 903325]"
2354,"[1082185, 6534178, 970030, 981760, 913210]"
2355,"[1082185, 6534178, 1029743, 995242, 907014]"
2356,"[1029743, 995242, 883404, 849843, 845208]"
2357,"[1082185, 1029743, 6534178, 995242, 857849]"
2358,"[1058997, 951590, 1132771, 981760, 844179]"
2359,"[6534178, 883404, 1133018, 1106523, 965766]"
2360,"[1082185, 6534178, 995242, 1029743, 961554]"
2361,"[981760, 1126899, 883932, 1048462, 866211]"
2362,"[1058997, 962229, 908531, 1053690, 826249]"
2363,"[1070820, 834484, 908846, 866211, 933835]"
2364,"[1082185, 6534178, 995242, 1029743, 951590]"
2365,"[1082185, 953476, 882441, 1126899, 860776]"
2366,"[6534178, 995242, 883404, 844179, 908531]"
2367,"[1029743, 883404, 849843, 1106523, 5585510]"
2368,"[1029743, 995242, 1056509, 1126899, 868764]"
2369,"[1082185, 1029743, 6534178, 951590, 1053690]"
2370,"[6533889, 862349, 981760, 961554, 1070820]"
2371,"[1082185, 923746, 1106523, 840361, 1028816]"
2372,"[1082185, 995242, 1029743, 862349, 951590]"
2373,"[1082185, 6534178, 1029743, 995242, 883404]"
2374,"[1082185, 862349, 995785, 1070820, 908531]"
2375,"[899624, 1133018, 923746, 1106523, 849843]"
2376,"[1082185, 6534178, 1029743, 862349, 1126899]"
2377,"[1082185, 6534178, 995242, 849843, 1096036]"
2378,"[1082185, 995242, 1029743, 995785, 883404]"
2379,"[1058997, 995785, 5569327, 981760, 903325]"
2380,"[1082185, 6534178, 995242, 1029743, 1132770]"
2381,"[1133018, 849843, 844179, 976998, 1065593]"
2382,"[1029743, 995242, 1055646, 868764, 1124729]"
2383,"[1029743, 1106523, 951590, 5569230, 1038217]"
2384,"[1082185, 1029743, 5568378, 1041259, 1005186]"
2385,"[1029743, 6534178, 1133018, 6533765, 1065593]"
2386,"[6534178, 883404, 1106523, 1070820, 5568378]"
2387,"[940947, 1058997, 962229, 1126899, 868764]"
2388,"[1029743, 883404, 1106523, 951590, 1056509]"
2389,"[1082185, 1029743, 995242, 883404, 5568378]"
2390,"[1070820, 1092026, 5978656, 1005186, 908846]"
2391,"[6534178, 883404, 1133018, 1106523, 981760]"
2392,"[1133018, 995785, 840361, 5568378, 965766]"
2393,"[976199, 961554, 1022254, 903325, 1028816]"
2394,"[1082185, 6534178, 5569327, 995785, 840361]"
2395,"[995242, 8090537, 923746, 849843, 1132770]"
2396,"[883404, 849843, 962568, 1092026, 914190]"
2397,"[1082185, 1133018, 951590, 1051516, 883932]"
2398,"[951590, 981760, 5978656, 1048462, 1018740]"
2399,"[1082185, 6534178, 883404, 849843, 1106523]"
2400,"[1133018, 6534166, 6533765, 1106523, 1070015]"
2401,"[1082185, 1133018, 1106523, 845208, 5585510]"
2402,"[8090537, 883404, 1106523, 1133018, 1096036]"
2403,"[1082185, 6534178, 995242, 938700, 951590]"
2404,"[1082185, 6534178, 1029743, 995242, 1106523]"
2405,"[6534178, 995242, 981760, 6533765, 5568378]"
2406,"[1082185, 6534178, 981760, 1058997, 1075368]"
2407,"[1082185, 1029743, 995242, 995785, 6533889]"
2408,"[1082185, 1029743, 940947, 923746, 962229]"
2409,"[1082185, 6534178, 1029743, 995242, 883404]"
2410,"[1106523, 862349, 5569230, 981760, 1070820]"
2411,"[1133018, 1028816, 903325, 1124729, 1005186]"
2412,"[1133018, 1106523, 951590, 995785, 1044078]"
2413,"[1029743, 970030, 862349, 923746, 995785]"
2414,"[995242, 1133018, 953476, 1056509, 882441]"
2415,"[995242, 845208, 981760, 840361, 976998]"
2416,"[1029743, 6534178, 874972, 1133018, 1058997]"
2417,"[1082185, 1133018, 951590, 995785, 903325]"
2418,"[1029743, 8090537, 951590, 1022003, 868764]"
2419,"[6534178, 862349, 849843, 1106523, 1070820]"
2420,"[6534178, 951590, 1133018, 1106523, 6533765]"
2421,"[1082185, 862349, 1070820, 903325, 1058997]"
2422,"[1082185, 1106523, 962229, 1070820, 845208]"
2423,"[1082185, 1022003, 8090521, 1106523, 913210]"
2424,"[995242, 940947, 1022003, 962229, 1038217]"
2425,"[1082185, 6534178, 1029743, 995242, 1070820]"
2426,"[995242, 8090537, 1029743, 6534178, 883404]"
2427,"[1082185, 6534178, 981760, 1058997, 908318]"
2428,"[1082185, 6534178, 1029743, 995242, 990797]"
2429,"[1029743, 995242, 899624, 1106523, 995785]"
2430,"[1082185, 976199, 1058997, 951590, 5569230]"
2431,"[857849, 923746, 1133018, 849843, 1038217]"
2432,"[995242, 1029743, 883404, 1101010, 8090521]"
2433,"[1082185, 923746, 1106523, 1028816, 860776]"
2434,"[923746, 1133018, 1106523, 1132771, 5592931]"
2435,"[6534178, 995242, 1029743, 908531, 1080414]"
2436,"[1029743, 995242, 1003188, 1058997, 1022003]"
2437,"[1082185, 995785, 840361, 1070820, 860776]"
2438,"[1058997, 1092026, 824005, 868764, 866211]"
2439,"[1003188, 883404, 1058997, 849843, 908531]"
2440,"[6534178, 1133018, 883404, 1106523, 6533765]"
2441,"[1082185, 995242, 1029743, 908531, 840361]"
2442,"[940947, 1058997, 849843, 5569230, 1126899]"
2443,"[1082185, 6534178, 1022254, 981760, 5569471]"
2444,"[1082185, 6534178, 1029743, 995242, 883404]"
2445,"[6534178, 995242, 1029743, 883404, 908531]"
2446,"[6533889, 962568, 962229, 1058997, 834484]"
2447,"[1082185, 1058997, 860776, 1117514, 868764]"
2448,"[1082185, 951590, 981760, 1133018, 1106523]"
2449,"[1082185, 1029743, 1106523, 1058997, 834484]"
2450,"[1082185, 6534178, 862349, 1070820, 860776]"
2451,"[1082185, 1058997, 903325, 981760, 1022254]"
2452,"[1106523, 981760, 1037863, 1033615, 1005186]"
2453,"[1082185, 1070820, 834484, 860776, 1005186]"
2454,"[1082185, 1126899, 868764, 1071939, 834484]"
2455,"[1029743, 951590, 981760, 883404, 1106523]"
2456,"[995242, 1058997, 995785, 1126899, 844179]"
2457,"[1082185, 1133018, 1106523, 840361, 1053690]"
2458,"[970030, 1058997, 1126899, 901062, 5569471]"
2459,"[6534178, 1029743, 995242, 6533765, 1070820]"
2460,"[862349, 849843, 5569230, 5568378, 5569471]"
2461,"[1058997, 1022254, 909714, 1053690, 901062]"
